tool,benchmark,class,run,preparationTime,generationTime,executionTime,testcaseNumber,uncompilableNumber,brokenTests,failTests,linesTotal,linesCovered,linesCoverageRatio,conditionsTotal,conditionsCovered,conditionsCoverageRatio,mutantsTotal,mutantsCovered,mutantsCoverageRatio,mutantsKilled,mutantsKillRatio,mutantsAlive,timeBudget,totalTestClasses
t3,IMAGE-3,org.apache.commons.imaging.formats.bmp.BmpImageParser,1,3,17314,9158,159,0,16,0,380,123,32.368423,193,32,16.58031,120,20,16.666668,1,0.8333334,119,240,53
t3,RE2J-2,com.google.re2j.CharClass,1,1,53645,7113,54,0,0,0,176,140,79.545456,112,87,77.67857,102,85,83.33333,25,24.509804,77,240,18
t3,IMAGE-2,org.apache.commons.imaging.common.RationalNumber,1,1,12668,13347,45,0,0,0,76,70,92.10526,60,55,91.66667,96,93,96.875,8,8.333334,88,240,15
t3,RE2J-5,com.google.re2j.Compiler,1,2,10482,577,15,0,0,0,117,8,6.8376074,85,0,0.0,103,3,2.9126215,0,0.0,103,240,5
t3,RE2J-4,com.google.re2j.Utils,1,2,9364,8,0,0,0,0,86,0,0.0,96,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,IMAGE-4,org.apache.commons.imaging.formats.tiff.TiffField,1,1,223357,0,48,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,240,16
t3,RE2J-7,com.google.re2j.Regexp,1,4,11967,1683,57,0,0,0,164,17,10.365853,119,5,4.2016807,108,8,7.4074073,0,0.0,108,240,19
t3,RE2J-6,com.google.re2j.Machine,1,1,15734,2441,36,0,0,0,159,0,0.0,121,0,0.0,104,0,0.0,0,0.0,104,240,12
t3,RE2J-8,com.google.re2j.RE2,1,3,51011,24070,102,0,0,0,204,195,95.588234,98,89,90.81632,167,165,98.80239,8,4.7904196,159,240,34
t3,LA4J-7,org.la4j.matrix.sparse.CCSMatrix,1,3,244866,103851,12,0,0,0,339,184,54.27729,210,76,36.190475,197,108,54.82234,9,4.568528,188,240,4
t3,GSON-9,com.google.gson.reflect.TypeToken,1,4,6789,804,45,0,0,0,93,3,3.2258062,60,1,1.6666667,67,1,1.4925373,0,0.0,67,240,15
t3,LA4J-6,org.la4j.linear.ForwardBackSubstitutionSolver,1,3,11837,6055,24,0,0,0,26,23,88.46153,20,15,75.0,36,31,86.11111,4,11.111112,32,240,8
t3,GSON-6,com.google.gson.internal.bind.JsonTreeReader,1,3,55582,5543,69,0,0,0,165,126,76.36363,86,69,80.23256,124,90,72.58065,15,12.096774,109,240,23
t3,LA4J-9,org.la4j.decomposition.SingularValueDecompositor,1,3,370680,16485,15,0,0,0,265,123,46.415092,175,92,52.571426,161,70,43.47826,3,1.8633541,158,240,5
t3,GSON-7,com.google.gson.GsonBuilder,1,3,22636,12129,75,0,0,0,94,79,84.04256,38,15,39.473686,50,40,80.0,26,52.0,24,240,25
t3,LA4J-8,org.la4j.matrix.dense.Basic2DMatrix,1,4,237646,44177,63,0,0,0,105,74,70.47619,68,35,51.47059,110,73,66.36364,6,5.4545455,104,240,21
t3,GSON-4,com.google.gson.stream.JsonReader,1,2,245816,4252,66,0,32,0,656,249,37.957317,468,151,32.264957,161,63,39.130436,27,16.770187,134,240,22
t3,LA4J-3,org.la4j.matrix.sparse.CRSMatrix,1,3,244777,8,0,0,0,0,339,0,0.0,210,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,GSON-5,com.google.gson.internal.LinkedTreeMap,1,3,245786,8308,174,0,8,0,190,182,95.789474,150,112,74.666664,115,113,98.260864,78,67.82609,37,240,58
t3,LA4J-2,org.la4j.decomposition.EigenDecompositor,1,1,256082,1825,15,0,0,0,429,25,5.827506,222,11,4.954955,241,6,2.4896266,2,0.8298756,239,240,5
t3,GSON-2,com.google.gson.internal.LinkedHashTreeMap,1,2,245758,20632,192,0,7,0,234,135,57.692307,170,72,42.352943,164,95,57.926826,23,14.02439,141,240,64
t3,LA4J-5,org.la4j.Matrix,1,4,245198,180814,207,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,240,69
t3,GSON-3,com.google.gson.JsonPrimitive,1,3,13372,3382,102,0,0,0,82,68,82.92683,80,54,67.5,87,71,81.60919,19,21.83908,68,240,34
t3,LA4J-4,org.la4j.matrix.dense.Basic1DMatrix,1,3,244663,7,0,0,0,0,116,0,0.0,66,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,GSON-1,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,1,3,8237,1811,42,0,6,0,63,6,9.523809,36,0,0.0,36,0,0.0,0,0.0,36,240,14
t3,LA4J-1,org.la4j.vector.sparse.CompressedVector,1,3,32771,32708,279,0,7,0,198,173,87.37374,126,113,89.68254,102,94,92.15686,6,5.882353,96,240,93
t3,JXPATH-10,org.apache.commons.jxpath.ri.axes.SimplePathInterpreter,1,2,10811,3817,12,0,0,0,271,81,29.889297,184,41,22.28261,197,61,30.964466,10,5.076142,187,240,4
t3,BCEL-10,org.apache.bcel.verifier.structurals.Subroutines,1,2,45238,12959,102,0,0,0,119,86,72.268906,72,47,65.27778,75,60,80.0,0,0.0,75,240,34
t3,RE2J-1,com.google.re2j.Parser,1,2,14054,7007,165,0,10,0,760,222,29.210526,565,111,19.646017,203,63,31.034481,0,0.0,203,240,55
t3,OKHTTP-5,okhttp3.internal.tls.DistinguishedNameParser,2,2,7180,760,6,0,0,0,156,66,42.307693,168,50,29.761904,200,98,49.0,46,23.0,154,240,2
t3,OKHTTP-6,okhttp3.CacheControl,2,1,2878,7,0,0,0,0,128,0,0.0,70,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,OKHTTP-7,okhttp3.internal.tls.OkHostnameVerifier,2,3,6029,534,12,0,0,0,80,4,5.0,64,0,0.0,63,0,0.0,0,0.0,63,240,4
t3,GSON-10,com.google.gson.internal.Excluder,2,2,13676,2980,30,0,0,0,89,32,35.955055,82,8,9.756097,77,15,19.480518,2,2.5974026,75,240,10
t3,OKHTTP-8,okhttp3.HttpUrl,2,3,3155,12,0,0,0,0,221,0,0.0,183,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,OKHTTP-1,okhttp3.Cookie,2,2,2752,8,0,0,0,0,236,0,0.0,208,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,OKHTTP-2,okhttp3.internal.platform.AndroidPlatform,2,3,22458,6706,81,0,0,0,88,2,2.2727273,30,0,0.0,34,1,2.9411764,0,0.0,34,240,27
t3,OKHTTP-3,okhttp3.ConnectionSpec,2,7,9265,2749,60,0,0,0,82,17,20.731707,66,0,0.0,71,0,0.0,0,0.0,71,240,20
t3,OKHTTP-4,okhttp3.internal.http.HttpHeaders,2,1,247013,216,3,0,0,0,83,4,4.819277,62,0,0.0,71,0,0.0,0,0.0,71,240,1
t3,BCEL-5,org.apache.bcel.verifier.statics.Pass3aVerifier,2,4,4498,8,0,0,0,0,120,0,0.0,72,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,JXPATH-4,org.apache.commons.jxpath.util.MethodLookupUtils,2,3,7496,909,15,0,0,0,139,25,17.985613,102,21,20.588236,92,17,18.47826,3,3.2608695,89,240,5
t3,BCEL-6,org.apache.bcel.verifier.structurals.LocalVariables,2,3,27275,3232,33,0,0,0,62,52,83.870964,54,45,83.33333,50,49,98.0,22,44.0,28,240,11
t3,JXPATH-5,org.apache.commons.jxpath.ri.compiler.Step,2,2,8184,19367,21,0,0,0,54,46,85.18519,50,33,66.0,42,34,80.952385,20,47.61905,22,240,7
t3,BCEL-7,org.apache.bcel.util.Class2HTML,2,1,6887,17,0,0,0,0,95,0,0.0,45,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,JXPATH-2,org.apache.commons.jxpath.ri.compiler.Path,2,1,32480,11561,63,0,0,0,111,55,49.54955,86,36,41.860466,88,44,50.0,26,29.545454,62,240,21
t3,LA4J-10,org.la4j.linear.GaussianSolver,2,3,7008,6240,24,0,0,0,37,15,40.54054,22,5,22.727274,53,19,35.849056,10,18.867926,43,240,8
t3,BCEL-8,org.apache.bcel.generic.BranchInstruction,2,2,29632,8556,114,0,11,0,61,37,60.65574,24,9,37.5,32,18,56.25,10,31.25,22,240,38
t3,JXPATH-3,org.apache.commons.jxpath.ri.compiler.CoreOperationCompare,2,15,13847,7403,48,0,0,0,62,47,75.80645,64,45,70.3125,49,41,83.67347,13,26.530611,36,240,16
t3,BCEL-9,org.apache.bcel.classfile.StackMapEntry,2,1,146902,41932,69,0,0,0,189,120,63.492065,196,122,62.2449,114,70,61.403507,29,25.438599,85,240,23
t3,JXPATH-8,org.apache.commons.jxpath.util.ValueUtils,2,3,18213,6303,54,0,0,0,246,70,28.455284,150,45,30.000002,152,47,30.921055,29,19.078947,123,240,18
t3,JXPATH-9,org.apache.commons.jxpath.ri.model.beans.PropertyIterator,2,3,17987,3233,21,0,0,0,154,64,41.55844,98,36,36.734695,122,45,36.885246,29,23.770493,93,240,7
t3,JXPATH-6,org.apache.commons.jxpath.JXPathContext,2,3,244528,7836,12,0,0,0,96,74,77.08333,46,34,73.91304,50,41,82.0,33,66.0,17,240,4
t3,JXPATH-7,org.apache.commons.jxpath.ri.parser.XPathParserTokenManager,2,3,244979,9,0,0,0,0,1029,0,0.0,872,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,FREEHEP-10,org.freehep.math.minuit.MnUserTransformation,2,1,66261,15025,132,0,0,0,169,154,91.12426,72,57,79.16667,112,96,85.71429,4,3.5714288,108,240,44
t3,JXPATH-1,org.apache.commons.jxpath.util.BasicTypeConverter,2,3,16010,1942,66,0,0,0,233,14,6.0085835,298,12,4.0268455,122,11,9.016393,0,0.0,122,240,22
t3,BCEL-2,org.apache.bcel.verifier.structurals.InstConstraintVisitor,2,1,7976,8,0,0,0,0,1076,0,0.0,776,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,BCEL-3,org.apache.bcel.generic.ConstantPoolGen,2,2,96985,16083,120,0,0,0,280,226,80.71429,140,103,73.57143,163,150,92.02454,0,0.0,163,240,40
t3,BCEL-4,org.apache.bcel.generic.InstructionList,2,3,245298,3713,24,0,5,0,431,304,70.533646,219,125,57.07763,118,85,72.0339,19,16.101696,99,240,8
t3,FREEHEP-8,org.freehep.math.minuit.MnPrint,2,1,5133,10,0,0,0,0,210,0,0.0,72,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,FREEHEP-9,org.freehep.math.minuit.MnMinos,2,1,11607,2703,63,0,0,0,111,11,9.90991,74,1,1.3513514,78,0,0.0,0,0.0,78,240,21
t3,FREEHEP-6,org.freehep.math.minuit.SimplexBuilder,2,1,6712,467,6,0,0,0,97,2,2.0618556,54,0,0.0,100,0,0.0,0,0.0,100,240,2
t3,FREEHEP-7,org.freehep.math.minuit.MnHesse,2,1,22546,17433,90,0,8,0,126,18,14.285715,48,1,2.0833335,127,7,5.511811,0,0.0,127,240,30
t3,FREEHEP-1,org.freehep.math.minuit.MnPlot,2,1,17073,1450,18,0,0,0,203,10,4.9261084,116,4,3.4482758,116,3,2.586207,1,0.86206895,115,240,6
t3,FREEHEP-4,org.freehep.math.minuit.MnAlgebraicSymMatrix,2,2,247833,39,0,0,0,0,237,0,0.0,126,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,FREEHEP-5,org.freehep.math.minuit.MnUserParameterState,2,3,244470,42,0,0,0,0,262,0,0.0,110,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,FREEHEP-2,org.freehep.math.minuit.MnLineSearch,2,3,2558,52,0,0,0,0,104,0,0.0,94,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,FREEHEP-3,org.freehep.math.minuit.MnFunctionCross,2,3,10336,4311,6,0,0,0,220,8,3.6363635,160,0,0.0,132,0,0.0,0,0.0,132,240,2
t3,IMAGE-1,org.apache.commons.imaging.formats.tiff.write.TiffImageWriterBase,2,3,4227,842,24,0,0,0,304,10,3.2894738,180,1,0.5555556,107,3,2.803738,0,0.0,107,240,8
t3,RE2J-3,com.google.re2j.Simplify,2,4,5912,458,6,0,0,0,64,3,4.6875,56,1,1.7857144,58,2,3.4482758,2,3.4482758,56,240,2
t3,IMAGE-3,org.apache.commons.imaging.formats.bmp.BmpImageParser,2,3,19691,9802,159,0,14,0,380,129,33.94737,193,36,18.652851,120,21,17.5,1,0.8333334,119,240,53
t3,RE2J-2,com.google.re2j.CharClass,2,4,47046,5464,54,0,0,0,176,140,79.545456,112,87,77.67857,102,85,83.33333,35,34.31373,67,240,18
t3,IMAGE-2,org.apache.commons.imaging.common.RationalNumber,2,3,7198,4809,45,0,0,0,76,70,92.10526,60,55,91.66667,96,93,96.875,8,8.333334,88,240,15
t3,RE2J-5,com.google.re2j.Compiler,2,3,6041,599,15,0,0,0,117,8,6.8376074,85,0,0.0,103,3,2.9126215,0,0.0,103,240,5
t3,RE2J-4,com.google.re2j.Utils,2,4,4786,10,0,0,0,0,86,0,0.0,96,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,RE2J-7,com.google.re2j.Regexp,2,4,11351,2454,57,0,0,0,164,17,10.365853,119,5,4.2016807,108,8,7.4074073,0,0.0,108,240,19
t3,RE2J-6,com.google.re2j.Machine,2,3,14870,2405,36,0,0,0,159,0,0.0,121,0,0.0,104,0,0.0,0,0.0,104,240,12
t3,RE2J-8,com.google.re2j.RE2,2,3,42794,14884,102,0,0,0,204,195,95.588234,98,88,89.79591,167,165,98.80239,7,4.191617,160,240,34
t3,LA4J-7,org.la4j.matrix.sparse.CCSMatrix,2,3,244700,120292,72,0,0,0,339,184,54.27729,210,93,44.285713,197,111,56.345177,6,3.0456853,191,240,24
t3,GSON-9,com.google.gson.reflect.TypeToken,2,3,6623,1102,45,0,0,0,93,3,3.2258062,60,1,1.6666667,67,1,1.4925373,0,0.0,67,240,15
t3,LA4J-6,org.la4j.linear.ForwardBackSubstitutionSolver,2,3,14221,2679,24,0,0,0,26,23,88.46153,20,15,75.0,36,31,86.11111,4,11.111112,32,240,8
t3,GSON-6,com.google.gson.internal.bind.JsonTreeReader,2,7,57097,7608,69,0,0,0,165,126,76.36363,86,69,80.23256,124,90,72.58065,20,16.129032,104,240,23
t3,LA4J-9,org.la4j.decomposition.SingularValueDecompositor,2,3,244765,13127,15,0,0,0,265,87,32.83019,175,68,38.857143,161,47,29.192547,5,3.10559,156,240,5
t3,GSON-7,com.google.gson.GsonBuilder,2,8,23543,17612,75,0,0,0,94,79,84.04256,38,15,39.473686,50,40,80.0,26,52.0,24,240,25
t3,LA4J-8,org.la4j.matrix.dense.Basic2DMatrix,2,3,245774,45,0,0,0,0,105,0,0.0,68,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,GSON-4,com.google.gson.stream.JsonReader,2,3,249706,7,0,0,0,0,656,0,0.0,468,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,LA4J-3,org.la4j.matrix.sparse.CRSMatrix,2,19,246115,82935,30,0,0,0,339,220,64.89676,210,103,49.04762,197,130,65.989845,11,5.5837564,186,240,10
t3,GSON-5,com.google.gson.internal.LinkedTreeMap,2,1,246456,11665,198,0,11,0,190,182,95.789474,150,112,74.666664,115,113,98.260864,37,32.173912,78,240,66
t3,LA4J-2,org.la4j.decomposition.EigenDecompositor,2,1,259199,1538,15,0,0,0,429,27,6.2937064,222,12,5.4054055,241,7,2.9045644,3,1.2448133,238,240,5
t3,GSON-2,com.google.gson.internal.LinkedHashTreeMap,2,3,245625,11426,207,0,15,0,234,155,66.23932,170,87,51.17647,164,118,71.951225,43,26.219511,121,240,69
t3,LA4J-5,org.la4j.Matrix,2,4,245439,80846,45,0,0,0,520,215,41.346153,280,118,42.142857,174,79,45.402298,3,1.7241379,171,240,15
t3,GSON-3,com.google.gson.JsonPrimitive,2,1,20731,18556,102,0,0,0,82,68,82.92683,80,55,68.75,87,71,81.60919,19,21.83908,68,240,34
t3,LA4J-4,org.la4j.matrix.dense.Basic1DMatrix,2,1,248551,7,0,0,0,0,116,0,0.0,66,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,GSON-1,com.google.gson.internal.bind.ReflectiveTypeAdapterFactory,2,3,5981,7647,42,0,2,0,63,6,9.523809,36,0,0.0,36,0,0.0,0,0.0,36,240,14
t3,LA4J-1,org.la4j.vector.sparse.CompressedVector,2,3,31682,50274,279,0,0,0,198,173,87.37374,126,113,89.68254,102,94,92.15686,4,3.9215689,98,240,93
t3,JXPATH-10,org.apache.commons.jxpath.ri.axes.SimplePathInterpreter,2,3,7535,10400,12,0,0,0,271,77,28.413284,184,41,22.28261,197,59,29.94924,13,6.5989842,184,240,4
t3,BCEL-10,org.apache.bcel.verifier.structurals.Subroutines,2,3,37889,4262,102,0,0,0,119,86,72.268906,72,47,65.27778,75,60,80.0,0,0.0,75,240,34
t3,RE2J-1,com.google.re2j.Parser,2,3,10679,7723,165,0,11,0,760,194,25.526316,565,93,16.460176,203,55,27.093596,0,0.0,203,240,55
t3,OKHTTP-5,okhttp3.internal.tls.DistinguishedNameParser,3,3,4675,959,6,0,0,0,156,15,9.615385,168,3,1.7857144,200,8,4.0,5,2.5,195,240,2
t3,OKHTTP-6,okhttp3.CacheControl,3,3,2588,35,0,0,0,0,128,0,0.0,70,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,OKHTTP-7,okhttp3.internal.tls.OkHostnameVerifier,3,3,3743,1269,12,0,0,0,80,4,5.0,64,0,0.0,63,0,0.0,0,0.0,63,240,4
t3,GSON-10,com.google.gson.internal.Excluder,3,2,9913,4538,30,0,0,0,89,32,35.955055,82,8,9.756097,77,15,19.480518,2,2.5974026,75,240,10
t3,OKHTTP-8,okhttp3.HttpUrl,3,3,3091,7,0,0,0,0,221,0,0.0,183,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,OKHTTP-1,okhttp3.Cookie,3,4,2686,28,0,0,0,0,236,0,0.0,208,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,OKHTTP-2,okhttp3.internal.platform.AndroidPlatform,3,3,14417,3815,81,0,0,0,88,2,2.2727273,30,0,0.0,34,1,2.9411764,0,0.0,34,240,27
t3,OKHTTP-3,okhttp3.ConnectionSpec,3,3,8766,6809,60,0,0,0,82,17,20.731707,66,0,0.0,71,0,0.0,0,0.0,71,240,20
t3,OKHTTP-4,okhttp3.internal.http.HttpHeaders,3,3,244429,9,0,0,0,0,83,0,0.0,62,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,BCEL-5,org.apache.bcel.verifier.statics.Pass3aVerifier,3,3,4215,8,0,0,0,0,120,0,0.0,72,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,JXPATH-4,org.apache.commons.jxpath.util.MethodLookupUtils,3,4,5998,745,15,0,0,0,139,25,17.985613,102,21,20.588236,92,17,18.47826,3,3.2608695,89,240,5
t3,BCEL-6,org.apache.bcel.verifier.structurals.LocalVariables,3,2,16828,3154,33,0,0,0,62,50,80.645164,54,38,70.37037,50,49,98.0,22,44.0,28,240,11
t3,JXPATH-5,org.apache.commons.jxpath.ri.compiler.Step,3,3,7186,2044,21,0,0,0,54,46,85.18519,50,37,74.0,42,38,90.47619,17,40.476192,25,240,7
t3,BCEL-7,org.apache.bcel.util.Class2HTML,3,3,3953,7,0,0,0,0,95,0,0.0,45,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,JXPATH-2,org.apache.commons.jxpath.ri.compiler.Path,3,3,18546,11964,63,0,0,0,111,57,51.35135,86,39,45.34884,88,46,52.272724,24,27.272728,64,240,21
t3,LA4J-10,org.la4j.linear.GaussianSolver,3,3,5501,2576,24,0,0,0,37,15,40.54054,22,5,22.727274,53,19,35.849056,10,18.867926,43,240,8
t3,BCEL-8,org.apache.bcel.generic.BranchInstruction,3,4,9165,22895,111,0,7,0,61,39,63.93443,24,9,37.5,32,20,62.5,12,37.5,20,240,37
t3,JXPATH-3,org.apache.commons.jxpath.ri.compiler.CoreOperationCompare,3,3,6031,6880,48,0,0,0,62,48,77.41935,64,43,67.1875,49,40,81.63265,22,44.897957,27,240,16
t3,BCEL-9,org.apache.bcel.classfile.StackMapEntry,3,3,63774,23633,69,0,0,0,189,119,62.96296,196,122,62.2449,114,69,60.526318,34,29.82456,80,240,23
t3,JXPATH-8,org.apache.commons.jxpath.util.ValueUtils,3,3,13752,2603,54,0,0,0,246,75,30.487806,150,46,30.666668,152,48,31.578945,35,23.026316,117,240,18
t3,JXPATH-9,org.apache.commons.jxpath.ri.model.beans.PropertyIterator,3,3,16817,6917,21,0,0,0,154,64,41.55844,98,36,36.734695,122,45,36.885246,29,23.770493,93,240,7
t3,JXPATH-6,org.apache.commons.jxpath.JXPathContext,3,3,244502,35,0,0,0,0,96,0,0.0,46,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,JXPATH-7,org.apache.commons.jxpath.ri.parser.XPathParserTokenManager,3,3,245546,9,0,0,0,0,1029,0,0.0,872,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,FREEHEP-10,org.freehep.math.minuit.MnUserTransformation,3,3,47002,14269,132,0,0,0,169,154,91.12426,72,57,79.16667,112,96,85.71429,2,1.7857144,110,240,44
t3,JXPATH-1,org.apache.commons.jxpath.util.BasicTypeConverter,3,4,6881,2885,66,0,0,0,233,14,6.0085835,298,12,4.0268455,122,11,9.016393,0,0.0,122,240,22
t3,BCEL-1,org.apache.bcel.classfile.Utility,3,3,245114,2984,33,0,0,0,501,20,3.9920158,344,18,5.2325583,165,7,4.2424245,0,0.0,165,240,11
t3,BCEL-2,org.apache.bcel.verifier.structurals.InstConstraintVisitor,3,3,4830,26,0,0,0,0,1076,0,0.0,776,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,BCEL-3,org.apache.bcel.generic.ConstantPoolGen,3,3,93152,13366,120,0,0,0,280,225,80.35714,140,103,73.57143,163,152,93.25153,0,0.0,163,240,40
t3,BCEL-4,org.apache.bcel.generic.InstructionList,3,4,245836,0,183,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,240,61
t3,FREEHEP-8,org.freehep.math.minuit.MnPrint,3,4,2800,8,0,0,0,0,210,0,0.0,72,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,FREEHEP-9,org.freehep.math.minuit.MnMinos,3,3,6527,3267,63,0,0,0,111,11,9.90991,74,1,1.3513514,78,0,0.0,0,0.0,78,240,21
t3,FREEHEP-6,org.freehep.math.minuit.SimplexBuilder,3,3,3632,476,6,0,0,0,97,2,2.0618556,54,0,0.0,100,0,0.0,0,0.0,100,240,2
t3,FREEHEP-7,org.freehep.math.minuit.MnHesse,3,3,10677,12731,90,0,8,0,126,18,14.285715,48,1,2.0833335,127,7,5.511811,0,0.0,127,240,30
t3,FREEHEP-1,org.freehep.math.minuit.MnPlot,3,3,8738,4561,18,0,0,0,203,10,4.9261084,116,4,3.4482758,116,3,2.586207,1,0.86206895,115,240,6
t3,FREEHEP-4,org.freehep.math.minuit.MnAlgebraicSymMatrix,3,3,244450,33,0,0,0,0,237,0,0.0,126,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,FREEHEP-5,org.freehep.math.minuit.MnUserParameterState,3,2,244483,7,0,0,0,0,262,0,0.0,110,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,FREEHEP-2,org.freehep.math.minuit.MnLineSearch,3,4,2543,7,0,0,0,0,104,0,0.0,94,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,FREEHEP-3,org.freehep.math.minuit.MnFunctionCross,3,3,10514,4296,6,0,0,0,220,8,3.6363635,160,0,0.0,132,0,0.0,0,0.0,132,240,2
t3,IMAGE-1,org.apache.commons.imaging.formats.tiff.write.TiffImageWriterBase,3,4,4270,2169,24,0,0,0,304,10,3.2894738,180,1,0.5555556,107,3,2.803738,0,0.0,107,240,8
t3,RE2J-3,com.google.re2j.Simplify,3,3,5927,1006,6,0,0,0,64,3,4.6875,56,1,1.7857144,58,2,3.4482758,2,3.4482758,56,240,2
t3,IMAGE-3,org.apache.commons.imaging.formats.bmp.BmpImageParser,3,3,18108,9433,159,0,28,0,380,121,31.842106,193,31,16.062176,120,18,15.000001,1,0.8333334,119,240,53
t3,RE2J-2,com.google.re2j.CharClass,3,4,49506,5540,54,0,0,0,176,142,80.681816,112,88,78.57143,102,85,83.33333,26,25.490198,76,240,18
t3,IMAGE-2,org.apache.commons.imaging.common.RationalNumber,3,4,7307,5464,45,0,0,0,76,70,92.10526,60,55,91.66667,96,93,96.875,8,8.333334,88,240,15
t3,RE2J-5,com.google.re2j.Compiler,3,3,6147,652,15,0,0,0,117,8,6.8376074,85,0,0.0,103,3,2.9126215,0,0.0,103,240,5
t3,RE2J-4,com.google.re2j.Utils,3,4,4727,7,0,0,0,0,86,0,0.0,96,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,RE2J-7,com.google.re2j.Regexp,3,3,11385,1686,57,0,0,0,164,17,10.365853,119,5,4.2016807,108,8,7.4074073,0,0.0,108,240,19
t3,RE2J-6,com.google.re2j.Machine,3,3,16097,2736,36,0,0,0,159,0,0.0,121,0,0.0,104,0,0.0,0,0.0,104,240,12
t3,RE2J-8,com.google.re2j.RE2,3,3,48309,11562,102,0,0,0,204,195,95.588234,98,88,89.79591,167,165,98.80239,6,3.5928144,161,240,34
t3,LA4J-7,org.la4j.matrix.sparse.CCSMatrix,3,2,247183,55185,21,0,0,0,339,152,44.837757,210,69,32.857143,197,95,48.22335,11,5.5837564,186,240,7
t3,GSON-9,com.google.gson.reflect.TypeToken,3,3,6699,619,45,0,0,0,93,3,3.2258062,60,1,1.6666667,67,1,1.4925373,0,0.0,67,240,15
t3,LA4J-6,org.la4j.linear.ForwardBackSubstitutionSolver,3,2,10721,4422,24,0,0,0,26,23,88.46153,20,15,75.0,36,31,86.11111,7,19.444445,29,240,8
t3,GSON-6,com.google.gson.internal.bind.JsonTreeReader,3,3,55278,9196,69,0,0,0,165,126,76.36363,86,69,80.23256,124,90,72.58065,16,12.903225,108,240,23
t3,LA4J-9,org.la4j.decomposition.SingularValueDecompositor,3,3,244693,59503,15,0,0,0,265,87,32.83019,175,67,38.285713,161,47,29.192547,4,2.484472,157,240,5
t3,GSON-7,com.google.gson.GsonBuilder,3,1,21375,7353,75,0,0,0,94,79,84.04256,38,14,36.842106,50,40,80.0,25,50.0,25,240,25
t3,LA4J-8,org.la4j.matrix.dense.Basic2DMatrix,3,3,244848,7,0,0,0,0,105,0,0.0,68,0,0.0,0,0,0.0,0,0.0,0,240,0
t3,GSON-4,com.google.gson.stream.JsonReader,3,1,249092,6421,66,0,38,0,656,286,43.59756,468,172,36.752136,161,72,44.720497,2,1.242236,159,240,22
t3,LA4J-3,org.la4j.matrix.sparse.CRSMatrix,3,3,244832,25645,18,0,0,0,339,166,48.967552,210,76,36.190475,197,105,53.29949,8,4.0609136,189,240,6
t3,GSON-5,com.google.gson.internal.LinkedTreeMap,3,4,245748,9332,198,0,11,0,190,182,95.789474,150,112,74.666664,115,113,98.260864,40,34.782608,75,240,66
t3,LA4J-2,org.la4j.decomposition.EigenDecompositor,3,2,10585,1838,15,0,0,0,429,27,6.2937064,222,12,5.4054055,241,7,2.9045644,2,0.8298756,239,240,5
t3,GSON-2,com.google.gson.internal.LinkedHashTreeMap,3,1,245712,13544,222,0,20,0,234,149,63.675213,170,77,45.294117,164,116,70.731705,72,43.90244,92,240,74
t3,LA4J-5,org.la4j.Matrix,3,1,250342,5873,3,0,0,0,520,125,24.038462,280,66,23.571428,174,43,24.712643,17,9.770115,157,240,1
t3,GSON-3,com.google.gson.JsonPrimitive,3,3,8628,3657,102,0,0,0,82,68,82.92683,80,55,68.75,87,71,81.60919,19,21.83908,68,240,34
